Unnamed: 0,time,pelvis_tilt,pelvis_tilt_speed,pelvis_list,pelvis_list_speed,pelvis_rotation,pelvis_rotation_speed,pelvis_tx,pelvis_tx_speed,pelvis_ty,pelvis_ty_speed,pelvis_tz,pelvis_tz_speed,hip_flexion_r,hip_flexion_r_speed,hip_adduction_r,hip_adduction_r_speed,hip_rotation_r,hip_rotation_r_speed,knee_angle_r,knee_angle_r_speed,ankle_angle_r,ankle_angle_r_speed,hip_flexion_l,hip_flexion_l_speed,hip_adduction_l,hip_adduction_l_speed,hip_rotation_l,hip_rotation_l_speed,knee_angle_l,knee_angle_l_speed,ankle_angle_l,ankle_angle_l_speed,lumbar_extension,lumbar_extension_speed,abd_r_activation,abd_r_fiber_length,add_r_activation,add_r_fiber_length,hamstrings_r_activation,hamstrings_r_fiber_length,bifemsh_r_activation,bifemsh_r_fiber_length,glut_max_r_activation,glut_max_r_fiber_length,iliopsoas_r_activation,iliopsoas_r_fiber_length,rect_fem_r_activation,rect_fem_r_fiber_length,vasti_r_activation,vasti_r_fiber_length,abd_l_activation,abd_l_fiber_length,add_l_activation,add_l_fiber_length,hamstrings_l_activation,hamstrings_l_fiber_length,bifemsh_l_activation,bifemsh_l_fiber_length,glut_max_l_activation,glut_max_l_fiber_length,iliopsoas_l_activation,iliopsoas_l_fiber_length,rect_fem_l_activation,rect_fem_l_fiber_length,vasti_l_activation,vasti_l_fiber_length,gastroc_l_activation,gastroc_l_fiber_length,soleus_l_activation,soleus_l_fiber_length,tib_ant_l_activation,tib_ant_l_fiber_length,head_pos_x,head_pos_y,head_pos_z,com_pos_x,com_pos_y,com_pos_z,toes_l_x,toes_l_y,toes_l_z,pros_foot_r_x,pros_foot_r_y,pros_foot_r_z
243,2.43,-0.23602620100000002,-0.11540761,0.007751519,0.01366078,0.084638319,0.05922894,0.54487466,1.13452312,1.28598628,0.23112293,-0.02917711,-0.06119297,0.718673683,2.42459983,0.09135340300000001,-0.19957745,0,0,-0.844544393,-3.96139876,0.352572545,-2.15224147,0.32506266,-1.7490389,0.015739169,0.12164521,0,0,-0.561359946,0.99374136,-0.547699072,0.69558561,-0.0872665,0,0.03471628,0.07275365,0.08367008,0.0643668,0.02569436,0.06720874,0.02042943,0.13424451,0.02713121,0.16170972,0.13871468,0.12855596,0.15712938,0.0561923,0.09053868,0.07941057,0.16302864,0.08578412,0.13542299,0.05950074,0.47860986,0.06607128,0.02604608,0.12488619,0.25341876,0.18204069,0.02154737,0.1139412,0.02155243,0.06135686,0.02035227,0.09776895,0.11604252,0.04434457,0.02918396,0.04672338,0.03915897,0.0627949,2.890161817,1.557116033,-0.016368168,2.835180952,0.990711734,0.008535529,3.0523281239999998,0.009699981,-0.029473119,2.761322287,0.05712176099999999,0.23390444600000002
244,2.44,-0.23058134600000002,-0.12548386,0.004839192,0.01908105,0.092813446,0.07855136,0.54847686,1.12159745,1.29090743,0.23457712,-0.02847045,-0.06042104,0.694862144,2.49752147,0.09321049699999999,-0.24926271,0,0,-0.818602759,-3.80623862,0.344343109,-0.88325932,0.35018524100000004,-1.80555913,0.008458225,0.13061562,0,0,-0.629218826,1.17307693,-0.522154406,0.51575924,-0.0872665,0,0.03308001,0.07330089,0.07454898,0.06466468,0.02497775,0.06844314,0.02037608,0.1341113,0.02623064,0.16315744,0.12044785,0.12768252,0.13588319,0.05575462,0.08029135,0.07983815,0.15370629,0.08552977,0.12514962,0.05908554,0.47955637,0.06548597,0.02553713,0.12519603,0.24805089,0.18121431,0.02135461,0.11468894,0.02135903,0.06176745,0.02030851,0.09731295,0.11071656,0.04513486,0.028019400000000003,0.047049099999999996,0.03744808,0.06244954,2.902200497,1.559455875,-0.016836065,2.8466452039999997,0.9928232709999999,0.008179938000000001,3.052547787,0.009742093,-0.029640861,2.7917240619999997,0.059011749,0.23599106
245,2.45,-0.22491318899999999,-0.13624645,0.0017427970000000001,0.02278879,0.100981805,0.09746859,0.5520520000000001,1.10937413,1.2957158000000002,0.23400621,-0.02783898,-0.05950515,0.6710943970000001,2.54464721,0.09527748,-0.29013233,0,0,-0.792926962,-3.59413531,0.335265276,0.38067774,0.376030893,-1.83824009,0.001011265,0.13740604,0,0,-0.69806367,1.29956624,-0.494455191,0.34869121,-0.0872665,0,0.03450755,0.07380868,0.06688143,0.06503438,0.02435242,0.06976376,0.02032937,0.13400513,0.02544552,0.16462136,0.10663222,0.12676533,0.12010204,0.05527397,0.07171430000000001,0.08018365,0.15565003,0.08525182,0.12365230000000002,0.05864481,0.47082055,0.06492314,0.02484097,0.12555552,0.24620006,0.180354,0.02118594,0.11545319999999999,0.02118981,0.06212041,0.0202702,0.09677563,0.11045123,0.04571998,0.03023539,0.04719088,0.03716757,0.06216499,2.914179411,1.561810959,-0.017256963,2.858022954,0.994998539,0.007870816,3.052732854,0.00980691,-0.029788794,2.823263435,0.061426642999999996,0.238430389
246,2.46,-0.21941282899999998,-0.14775897,-0.001786824,0.02482928,0.108599611,0.11448935,0.55553331,1.09726821,1.30036727,0.22982908,-0.02701162,-0.0580515,0.6480302139999999,2.56566181,0.098489378,-0.31971475,0,0,-0.767289192,-3.30115595,0.325351404,1.34663689,0.403280973,-1.85054374,-0.007508715,0.14028384,0,0,-0.7685164240000001,1.39156269,-0.46127096799999995,0.19306461,-0.0872665,0,0.04001062,0.07427564,0.060398400000000005,0.06546996,0.02380648,0.07119339,0.02174431,0.13393285,0.02476065,0.16610587,0.09558503,0.12579769999999998,0.10679066,0.05468583,0.06448866,0.08040798,0.15233453,0.08496746,0.12048188,0.05820008,0.45622507,0.06440943,0.02423302,0.12594428,0.24265183,0.17947599,0.02103834,0.11622492,0.02104173,0.06242573,0.02023664,0.09617915,0.10625095,0.04628298,0.0586646,0.04710072,0.03711424,0.06193359,2.9261064880000003,1.564141965,-0.017638791,2.869337087,0.9972065309999999,0.0076037940000000005,3.052863879,0.009849193000000001,-0.029919948999999998,2.856445908,0.064414926,0.24116243699999998
247,2.47,-0.21429583600000002,-0.16398125,-0.005854732,0.02451888,0.115900215,0.12486703,0.55878554,1.0835638,1.30490486,0.22324509,-0.02599466,-0.05558223,0.625536361,2.56494624,0.102525177,-0.33744449,0,0,-0.740985485,-2.95631521,0.31408205100000003,2.26980768,0.432902338,-1.83539061,-0.017235076000000002,0.13701359999999999,0,0,-0.841643514,1.44203678,-0.424654582,0.04967847,-0.0872665,0,0.04000677,0.07481013,0.05489003,0.06596713,0.02332965,0.0727669,0.02152795,0.13392326,0.0241629,0.16762642,0.08776886,0.12476819,0.09436561,0.05394221,0.06192502,0.0805013,0.15396796,0.08467271,0.1151759,0.05777375,0.45239315,0.06392627,0.024203,0.12634129,0.24095611,0.17858669,0.02090915,0.11699415,0.02091212,0.06268937,0.02020726,0.09554174,0.10806909,0.04669211,0.05772742,0.04696204,0.03897095,0.06173963,2.937991735,1.56641667,-0.017988005,2.880600493,0.9994269020000001,0.007374536,3.052957373,0.009878835,-0.030038687,2.891284558,0.068077257,0.24409496100000003
248,2.48,-0.20897113899999997,-0.17814491,-0.009941426,0.02556969,0.122152869,0.13322922,0.56208594,1.07067019,1.30936125,0.21382357,-0.02495293,-0.05317423,0.602039119,2.57112524,0.107097809,-0.35530014,0,0,-0.713212275,-2.59065489,0.303765692,2.98588774,0.462340343,-1.80485964,-0.027250866000000002,0.13435836,0,0,-0.9134145459999999,1.45257147,-0.394082249,-0.04912542,-0.0872665,0,0.04421132,0.07532597,0.05019033,0.06652521,0.02291305,0.07446141,0.02133762,0.13394552,0.02506083,0.16917431,0.07855483,0.1236895,0.08434715,0.05300850000000001,0.05619482,0.08053412,0.14571194,0.08439249,0.10068357,0.05739686,0.43205338,0.06348728,0.02392707,0.12674918,0.23494321,0.17770644,0.02079608,0.11774148,0.02079867,0.06291766,0.02018153,0.09488254,0.09925684,0.04726549,0.05485793,0.0468635,0.03754716,0.06161115,2.9498417189999997,1.5686120769999998,-0.01830799,2.891813888,1.001643684,0.007179774,3.053002476,0.00988072,-0.030150878,2.927414948,0.072517718,0.247148913
249,2.49,-0.203078132,-0.18969308,-0.013909477,0.02859604,0.126033585,0.14153035,0.56556588,1.05928971,1.31368015,0.2000583,-0.02378685,-0.05061603,0.577552059,2.55429249,0.112428518,-0.37220915,0,0,-0.6849497259999999,-2.13535011,0.293711915,2.89463291,0.490596171,-1.76111372,-0.037871212,0.13282921,0,0,-0.983384094,1.41180783,-0.364761468,-0.09697477,-0.0872665,0,0.04219725,0.07591644,0.04616635,0.06715007,0.02254894,0.0762173,0.02117107,0.13397254,0.02442637,0.17078006,0.07109753,0.12255703,0.07782076,0.05186778,0.05130519,0.08055239,0.13867994,0.08412192,0.09238239999999999,0.05704095,0.43764768,0.06306091,0.02368552,0.12715055,0.2326764,0.17683162,0.02069709,0.11847026,0.02069936,0.06312192,0.02015899,0.09422257,0.09519869,0.04788365,0.05252903,0.04679653,0.03605114,0.06155389,2.961650215,1.570689269,-0.018585426000000002,2.902973241,1.003819762,0.007020419,3.052983665,0.009911755,-0.030265362,2.9639677669999998,0.07773306099999999,0.250264926
250,2.5,-0.196450743,-0.19263347,-0.017615848,0.03359012,0.12797807,0.15318574,0.56927618,1.05232897,1.31807857,0.18368579999999998,-0.02258018,-0.04828503,0.552305245,2.48521894,0.118255691,-0.38682769,0,0,-0.6568103829999999,-1.64605208,0.282478286,3.49273381,0.516740719,-1.72262702,-0.048975415,0.13460792,0,0,-1.0510634970000001,1.34719513,-0.329450244,-0.10040765,-0.0872665,0,0.04007594,0.07651652,0.04271047,0.06783698,0.02223063,0.07798646,0.02187284,0.13397351,0.026998900000000003,0.17236225,0.06452167,0.12137597,0.07185679,0.05056343,0.0471221,0.08059109,0.13851689,0.08384119,0.08576011,0.05669557,0.40450951,0.06268038,0.02347437,0.12753393,0.22964778,0.17597181,0.02061043,0.11917865,0.02061242,0.06331655,0.02013925,0.09358238,0.09605903,0.04826336,0.05075237,0.04674977,0.0350107,0.06154407,2.9734134639999996,1.572612625,-0.018807518,2.914073404,1.005916163,0.006897838000000001,3.0528600310000003,0.009942516,-0.030388007,3.000399792,0.083650041,0.25337173
251,2.51,-0.18995520899999999,-0.1930706,-0.02089744,0.03948353,0.129435437,0.16202827,0.57296864,1.04730956,1.32249249,0.16561663,-0.02153577,-0.04558307,0.527683053,2.4208347000000003,0.123484605,-0.39231947,0,0,-0.629248311,-1.10931897,0.269337543,3.25306083,0.541988505,-1.68315585,-0.059629644,0.135822,0,0,-1.116452352,1.28062589,-0.284728304,-0.09848017,-0.0872665,0,0.03798138,0.0771043,0.03973475,0.06857114,0.02195228,0.0797568,0.02198053,0.13397403,0.02611799,0.17394274,0.05894291,0.12018136,0.0663637,0.04914423,0.04353217,0.08063904,0.13501941,0.08356507,0.07957981,0.05636583,0.40167616,0.06232892,0.02328977,0.12789603,0.22639703,0.17512554,0.02053457,0.11986898,0.02053631,0.06351369999999999,0.02012196,0.09297109,0.09584025,0.04855104,0.04962652,0.04671515,0.03385034,0.061558,2.985125615,1.5743631740000001,-0.018964813,2.925112429,1.007904655,0.006811001,3.0526522369999998,0.00996741,-0.030521662999999997,3.036599087,0.090209836,0.256406123
252,2.52,-0.18429969,-0.19260145,-0.024244931,0.04640117,0.13066319099999998,0.16505999999999998,0.57654587,1.04331061,1.32673851,0.14618655,-0.02037405,-0.04251382,0.503781584,2.33045751,0.128733064,-0.38513435,0,0,-0.600666815,-0.55468661,0.25486797,3.05190693,0.568182479,-1.63947101,-0.070753747,0.13759499,0,0,-1.179776,1.20250777,-0.236629802,-0.07889639999999999,-0.0872665,0,0.03642671,0.0776732,0.03716674,0.0693373,0.02170884,0.08150628,0.02199702,0.13398296,0.02534727,0.17547233,0.05446058,0.11899247,0.06424158,0.04762202,0.04044293,0.08067449,0.13486824,0.08329087,0.07513413,0.05604893,0.40209094,0.06194992,0.02312835,0.1282352,0.22547779,0.17429108,0.02046814,0.12053910000000001,0.02046966,0.06371851,0.02010682,0.09239202,0.09568056,0.04881593,0.05405843,0.04666301,0.03258573,0.06159324,2.9967939919999997,1.5759246919999998,-0.019049464,2.936089206,1.009763455,0.006756768000000001,3.0524046910000004,0.009988717,-0.030662653999999998,3.07227344,0.097307764,0.259264386
253,2.53,-0.179335717,-0.19393229,-0.027559357000000003,0.05241951,0.131519578,0.15746302,0.57987868,1.03940847,1.33070403,0.12559415,-0.01916834,-0.03817398,0.480986785,2.21631379,0.134095116,-0.35521578,0,0,-0.572599683,0.00931011,0.241412837,2.79596843,0.5952846829999999,-1.5924637,-0.08211099,0.13613173,0,0,-1.240701563,1.11859609,-0.19268738300000002,-0.04348746,-0.0872665,0,0.03456409,0.07823263,0.03494629,0.07011706,0.02149588,0.08320763,0.02199954,0.13399642,0.02467491,0.17694245,0.05116259,0.11781785,0.06284640000000001,0.04603162,0.03777838,0.0806977,0.13149691,0.08302686,0.07104606,0.05574649,0.39712973,0.06155772,0.022987200000000003,0.12854988,0.22389963,0.17347371,0.02040998,0.121189,0.02041131,0.06393505,0.02009356,0.09184895,0.09442754,0.04908611,0.05381347,0.04660378,0.03123121,0.06164874,3.0084231010000004,1.5772860069999999,-0.019057163999999998,2.9470017489999996,1.011472891,0.00673038,3.052127208,0.009999922,-0.030802966,3.1071076989999997,0.104795981,0.261828699
254,2.54,-0.17428369100000002,-0.19720321,-0.02963712,0.05638262,0.131389541,0.14007891,0.58297762,1.03575824,1.33456182,0.10422759,-0.01819965,-0.03244277,0.459151271,2.09570395,0.13802942599999998,-0.29965597,0,0,-0.5466248220000001,0.54565317,0.228546385,2.46096354,0.621503493,-1.54610233,-0.09182993099999999,0.13074921,0,0,-1.2988448540000002,1.03490351,-0.151652905,0.00010705,-0.0872665,0,0.03294838,0.07878869999999999,0.03327952,0.07088472,0.02130956,0.08484102,0.02199993,0.13400632,0.02408806,0.17835971,0.05110459,0.11663701,0.06917059,0.04436643,0.03599164,0.08071654,0.13190928,0.08276432,0.07259545,0.05544204,0.40140296,0.06114679,0.02295707,0.12883721,0.22271713,0.17267539,0.02035905,0.12181657,0.02036022,0.06416533,0.02008195,0.09134488,0.0979684,0.04928763,0.06295161,0.0465096,0.03119309,0.06170191,3.02003206,1.578434057,-0.018989173999999998,2.957847192,1.013015675,0.006726195999999999,3.0518236,0.010005936,-0.0309346,3.14086723,0.11250817099999999,0.263944017
